Experiment,Kamera,SR_lD,SceneID,weight,Basisszenario,Links_RVA,Tr_li-Breite,Tr_li-Art,Tr_li_baulTrennung,RVA-Breite,Tr_re-Breite,Tr_re-Art,GW-Breite,GW-Geschäftsnutzung,Häuserfront,Raus
CP,C,537,01_CP_C_537,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,538,01_CP_C_538,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,539,01_CP_C_539,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,540,01_CP_C_540,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,541,01_CP_C_541,3,5,Fahrstreifen,0.0,-,-,2.0,0.0,-,breit,ja,normal,
CP,C,542,01_CP_C_542,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.0,-,breit,ja,normal,
CP,C,543,01_CP_C_543,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.0,-,breit,ja,normal,
CP,C,544,01_CP_C_544,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.0,-,breit,ja,normal,
CP,C,545,01_CP_C_545,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.0,-,breit,ja,normal,
CP,C,546,01_CP_C_546,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,547,01_CP_C_547,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,548,01_CP_C_548,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,549,01_CP_C_549,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.0,-,breit,ja,normal,
CP,C,550,01_CP_C_550,3,5,Fahrstreifen,0.0,-,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,551,01_CP_C_551,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,552,01_CP_C_552,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,553,01_CP_C_553,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,554,01_CP_C_554,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,555,01_CP_C_555,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,556,01_CP_C_556,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,557,01_CP_C_557,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,558,01_CP_C_558,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,559,01_CP_C_559,3,5,Fahrstreifen,0.0,-,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,560,01_CP_C_560,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,561,01_CP_C_561,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,562,01_CP_C_562,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,563,01_CP_C_563,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,564,01_CP_C_564,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,565,01_CP_C_565,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,566,01_CP_C_566,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,567,01_CP_C_567,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,568,01_CP_C_568,3,5,Fahrstreifen,0.0,-,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,569,01_CP_C_569,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,570,01_CP_C_570,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,571,01_CP_C_571,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,572,01_CP_C_572,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,573,01_CP_C_573,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,574,01_CP_C_574,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,575,01_CP_C_575,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,576,01_CP_C_576,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,577,01_CP_C_577,3,5,Fahrstreifen,0.0,-,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,578,01_CP_C_578,3,5,Fahrstreifen,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,579,01_CP_C_579,3,5,Fahrstreifen,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,580,01_CP_C_580,3,5,Fahrstreifen,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,581,01_CP_C_581,3,5,Fahrstreifen,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,582,01_CP_C_582,3,5,Fahrstreifen,0.25,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,583,01_CP_C_583,3,5,Fahrstreifen,0.25,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,584,01_CP_C_584,3,5,Fahrstreifen,0.75,Grünstreifen,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,585,01_CP_C_585,3,5,Fahrstreifen,0.75,Aufpflasterung,Sperrpfosten,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,586,01_CP_C_586,3,5,Grünanlage,0.0,-,-,2.0,0.0,-,breit,-,normal,
CP,C,587,01_CP_C_587,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.0,-,breit,-,normal,
CP,C,588,01_CP_C_588,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.0,-,breit,-,normal,
CP,C,589,01_CP_C_589,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.0,-,breit,-,normal,
CP,C,590,01_CP_C_590,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.0,-,breit,-,normal,
CP,C,595,01_CP_C_595,3,5,Grünanlage,0.0,-,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,596,01_CP_C_596,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,597,01_CP_C_597,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,598,01_CP_C_598,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,599,01_CP_C_599,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,-,normal,
CP,C,604,01_CP_C_604,3,5,Grünanlage,0.0,-,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,605,01_CP_C_605,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,606,01_CP_C_606,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,607,01_CP_C_607,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,608,01_CP_C_608,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,-,normal,
CP,C,613,01_CP_C_613,3,5,Grünanlage,0.0,-,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,614,01_CP_C_614,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,615,01_CP_C_615,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,616,01_CP_C_616,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,617,01_CP_C_617,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,-,normal,
CP,C,622,01_CP_C_622,3,5,Grünanlage,0.0,-,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,623,01_CP_C_623,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,624,01_CP_C_624,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,625,01_CP_C_625,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,626,01_CP_C_626,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,-,normal,
CP,C,631,01_CP_C_631,3,5,Grünanlage,0.0,-,-,2.0,0.0,-,breit,ja,normal,
CP,C,632,01_CP_C_632,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.0,-,breit,ja,normal,
CP,C,633,01_CP_C_633,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.0,-,breit,ja,normal,
CP,C,634,01_CP_C_634,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.0,-,breit,ja,normal,
CP,C,635,01_CP_C_635,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.0,-,breit,ja,normal,
CP,C,640,01_CP_C_640,3,5,Grünanlage,0.0,-,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,641,01_CP_C_641,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,642,01_CP_C_642,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,643,01_CP_C_643,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,644,01_CP_C_644,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Grünstreifen,breit,ja,normal,
CP,C,649,01_CP_C_649,3,5,Grünanlage,0.0,-,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,650,01_CP_C_650,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,651,01_CP_C_651,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,652,01_CP_C_652,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,653,01_CP_C_653,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Grünstreifen,breit,ja,normal,
CP,C,658,01_CP_C_658,3,5,Grünanlage,0.0,-,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,659,01_CP_C_659,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,660,01_CP_C_660,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,661,01_CP_C_661,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,662,01_CP_C_662,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.25,Aufpflasterung,breit,ja,normal,
CP,C,667,01_CP_C_667,3,5,Grünanlage,0.0,-,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,668,01_CP_C_668,3,5,Grünanlage,0.25,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,669,01_CP_C_669,3,5,Grünanlage,0.25,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,670,01_CP_C_670,3,5,Grünanlage,0.75,Grünstreifen,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,671,01_CP_C_671,3,5,Grünanlage,0.75,Aufpflasterung,-,2.0,0.75,Aufpflasterung,breit,ja,normal,
CP,C,676,01_CP_C_676,1,7,Parken,0.0,-,-,3.5,0.0,-,schmal,-,normal,
CP,C,677,01_CP_C_677,1,7,Parken,0.25,Grünstreifen,-,3.5,0.0,-,schmal,-,normal,
CP,C,678,01_CP_C_678,1,7,Parken,0.25,Aufpflasterung,-,3.5,0.0,-,schmal,-,normal,
CP,C,679,01_CP_C_679,1,7,Parken,0.75,Grünstreifen,-,3.5,0.0,-,schmal,-,normal,
CP,C,680,01_CP_C_680,1,7,Parken,0.75,Aufpflasterung,-,3.5,0.0,-,schmal,-,normal,
CP,C,681,01_CP_C_681,1,7,Parken,0.25,Grünstreifen,Sperrpfosten,3.5,0.0,-,schmal,-,normal,
CP,C,682,01_CP_C_682,1,7,Parken,0.25,Aufpflasterung,Sperrpfosten,3.5,0.0,-,schmal,-,normal,
CP,C,683,01_CP_C_683,1,7,Parken,0.75,Grünstreifen,Sperrpfosten,3.5,0.0,-,schmal,-,normal,
CP,C,684,01_CP_C_684,1,7,Parken,0.75,Aufpflasterung,Sperrpfosten,3.5,0.0,-,schmal,-,normal,
CP,C,685,01_CP_C_685,1,7,Parken,0.0,-,-,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,686,01_CP_C_686,1,7,Parken,0.25,Grünstreifen,-,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,687,01_CP_C_687,1,7,Parken,0.25,Aufpflasterung,-,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,688,01_CP_C_688,1,7,Parken,0.75,Grünstreifen,-,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,689,01_CP_C_689,1,7,Parken,0.75,Aufpflasterung,-,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,690,01_CP_C_690,1,7,Parken,0.25,Grünstreifen,Sperrpfosten,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,691,01_CP_C_691,1,7,Parken,0.25,Aufpflasterung,Sperrpfosten,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,692,01_CP_C_692,1,7,Parken,0.75,Grünstreifen,Sperrpfosten,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,693,01_CP_C_693,1,7,Parken,0.75,Aufpflasterung,Sperrpfosten,3.5,0.25,Grünstreifen,schmal,-,normal,
CP,C,694,01_CP_C_694,1,7,Parken,0.0,-,-,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,695,01_CP_C_695,1,7,Parken,0.25,Grünstreifen,-,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,696,01_CP_C_696,1,7,Parken,0.25,Aufpflasterung,-,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,697,01_CP_C_697,1,7,Parken,0.75,Grünstreifen,-,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,698,01_CP_C_698,1,7,Parken,0.75,Aufpflasterung,-,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,699,01_CP_C_699,1,7,Parken,0.25,Grünstreifen,Sperrpfosten,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,700,01_CP_C_700,1,7,Parken,0.25,Aufpflasterung,Sperrpfosten,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,701,01_CP_C_701,1,7,Parken,0.75,Grünstreifen,Sperrpfosten,3.5,0.75,Grünstreifen,schmal,-,normal,
CP,C,702,01_CP_C_702,1,7,Parken,0.75,Aufpflasterung,Sperrpfosten,3.5,0.75,Grünstreifen,schmal,-,normal,
